"","SiteName","SampleName","SampleDate","ThalwegDepth"
"303","08EAS2272","08EAS2272_19","2019-10-03 19:30:00.0000000",9.84251968503937
"304","09NEW2076","09NEW2076_19","2019-10-07 16:00:00.0000000",8.16929133858268
"305","08LIT2603","08LIT2603_19","2019-10-07 20:15:00.0000000",7.18503937007874
"306","08ISS4724","08ISS4724_19","2019-10-11 15:15:00.0000000",16.3385826771654
"307","08ISS3877","08ISS3877_20","2020-07-20 17:30:00.0000000",17.2244094488189
"308","08BEA3737","08BEA3737_20","2020-07-21 20:20:00.0000000",5.11811023622047
"309","09MIL0340","09MIL0340_20","2020-07-22 17:00:00.0000000",3.1496062992126
"310","09MIL0390","09MIL0390_20","2020-07-22 18:45:00.0000000",2.46062992125984
"311","09DUW0225","09DUW0225_20","2020-07-22 22:15:00.0000000",3.1496062992126
"312","09COV1165","09COV1165_20","2020-07-23 16:35:00.0000000",9.05511811023622
"313","09JEN1318","09JEN1318_20","2020-07-23 20:30:00.0000000",8.26771653543307
"314","09BLA0675","09BLA0675_20","2020-07-27 17:00:00.0000000",3.24803149606299
"315","08EAS2058","08EAS2058_20","2020-07-27 19:30:00.0000000",12.5
"316","09BLA0716","09BLA0716_20","2020-07-27 19:45:00.0000000",4.7244094488189
"317","09DUW0091","09DUW0091_20","2020-07-28 15:30:00.0000000",3.44488188976378
"318","08CED5046","08CED5046_20","2020-07-28 17:45:00.0000000",9.3503937007874
"319","08ISS4724","08ISS4724_20","2020-07-28 18:15:00.0000000",9.10433070866142
"320","09COV1756","09COV1756_20","2020-07-28 19:50:00.0000000",9.44881889763779
"321","08ISS4294","08ISS4294_20","2020-07-29 15:50:00.0000000",7.33267716535433
"322","07PAT231079","07PAT231079_20","2020-07-29 16:30:00.0000000",1.67322834645669
"323","09MID1374","09MID1374_20","2020-07-29 17:30:00.0000000",3.93700787401575
"324","09COV1418","09COV1418_20","2020-07-29 21:00:00.0000000",4.13385826771654
"325","08WES1178","08WES1178_20","2020-07-30 15:30:00.0000000",2.55905511811024
"326","09COV1862","09COV1862_20","2020-07-30 16:30:00.0000000",5.31496062992126
"327","08NOR1370","08NOR1370_20","2020-07-30 18:30:00.0000000",12.4015748031496
"328","08ISS4884","08ISS4884_20","2020-08-03 17:00:00.0000000",5.01968503937008
"329","09MID1817","09MID1817_20","2020-08-03 18:15:00.0000000",3.44488188976378
"330","08ISS4748","08ISS4748_20","2020-08-03 20:00:00.0000000",8.26771653543307
"331","09COV1864","09COV1864_20","2020-08-03 21:00:00.0000000",2.65748031496063
"332","08ISS3962","08ISS3962_20","2020-08-03 22:20:00.0000000",10.8267716535433
"333","08EVA3640","08EVA3640_20","2020-08-04 16:00:00.0000000",6.79133858267716
"334","09SOO1134","09SOO1134_20","2020-08-04 16:00:00.0000000",14.7637795275591
"335","07HAR025863","07HAR025863_20","2020-08-05 16:40:00.0000000",5.31496062992126
"336","08CED2898","08CED2898_20","2020-08-05 16:50:00.0000000",2.16535433070866
"337","09LOW0753","09LOW0753_20","2020-08-05 19:10:00.0000000",2.06692913385827
"338","08CED4192","08CED4192_20","2020-08-05 19:30:00.0000000",9.44881889763779
"339","08CED2518","08CED2518_20","2020-08-05 23:10:00.0000000",3.78937007874016
"340","09DEE2211","09DEE2211_20","2020-08-06 16:35:00.0000000",5.51181102362205
"341","08LAK3879","08LAK3879_20","2020-08-06 17:15:00.0000000",7.28346456692913
"342","09DEE2208","09DEE2208_20","2020-08-06 19:00:00.0000000",18.4547244094488
"343","08WES0622","08WES0622_20","2020-08-06 19:01:00.0000000",2.06692913385827
"344","08WES0629","08WES0629_20","2020-08-06 20:45:00.0000000",8.56299212598425
"345","07PAT166087","07PAT166087_20","2020-08-10 17:15:00.0000000",7.48031496062992
"346","08BEA3650","08BEA3650_20","2020-08-10 17:45:00.0000000",7.57874015748031
"347","07PAT187623","07PAT187623_20","2020-08-10 20:00:00.0000000",12.992125984252
"348","09BLA0771","09BLA0771_20","2020-08-11 15:30:00.0000000",2.06692913385827
"349","08LIT2685","08LIT2685_20","2020-08-11 17:30:00.0000000",11.8110236220472
"350","09BLA0772","09BLA0772_20","2020-08-11 17:30:00.0000000",2.65748031496063
"351","08CED2711","08CED2711_20","2020-08-11 20:00:00.0000000",3.93700787401575
"352","08LIT2692","08LIT2692_20","2020-08-11 21:23:00.0000000",10.8267716535433
"353","08NOR1750","08NOR1750_20","2020-08-12 16:45:00.0000000",8.26771653543307
"354","07LMS033235","07LMS033235_20","2020-08-12 17:30:00.0000000",7.48031496062992
"355","08BEA3571","08BEA3571_20","2020-08-12 21:00:00.0000000",10.7283464566929
"356","08LAK3121","08LAK3121_20","2020-08-13 16:30:00.0000000",1.87007874015748
"357","09BLA0817","09BLA0817_20","2020-08-13 18:30:00.0000000",2.55905511811024
"358","08LAK2827","08LAK2827_20","2020-08-13 19:45:00.0000000",2.75590551181102
"359","07TKL072439","07TKL072439_20","2020-08-13 20:00:00.0000000",4.82283464566929
"360","08CED2433","08CED2433_20","2020-08-17 16:20:00.0000000",5.61023622047244
"361","09BLA0722","09BLA0722_20","2020-08-17 19:40:00.0000000",3.1496062992126
"362","09JEN1357","09JEN1357_20","2020-08-17 22:00:00.0000000",5.31496062992126
"363","08ISS4730","08ISS4730_20","2020-08-18 16:30:00.0000000",11.1220472440945
"364","08ISS4735","08ISS4735_20","2020-08-18 19:45:00.0000000",2.95275590551181
"365","08LAK3628","08LAK3628_20","2020-08-19 16:40:00.0000000",2.55905511811024
"366","09BLA0768","09BLA0768_20","2020-08-19 19:40:00.0000000",4.6259842519685
"367","08EAS1964","08EAS1964_20","2020-08-19 22:00:00.0000000",12.1062992125984
"368","08SAM2674","08SAM2674_20","2020-08-20 16:15:00.0000000",2.75590551181102
"369","08BEA3914","08BEA3914_20","2020-08-20 17:00:00.0000000",1.87007874015748
"370","08BEA3826","08BEA3826_20","2020-08-20 18:24:00.0000000",4.33070866141732
"371","08SAM3047","08SAM3047_20","2020-08-20 20:35:00.0000000",2.36220472440945
"372","08EVA3637","08EVA3637_20","2020-08-20 21:30:00.0000000",2.06692913385827
"373","08LIT2781","08LIT2781_20","2020-08-21 07:10:00.0000000",9.74409448818898
"374","08SAM1914","08SAM1914_20","2020-08-21 16:45:00.0000000",2.55905511811024
"375","07SFS066611","07SFS066611_20","2020-08-24 17:40:00.0000000",4.82283464566929
"376","09DEE2163","09DEE2163_20","2020-08-24 17:50:00.0000000",3.54330708661417
"377","09DUW0277","09DUW0277_20","2020-08-24 20:30:00.0000000",3.74015748031496
"378","09LOW0325","09LOW0325_20","2020-08-24 22:10:00.0000000",2.26377952755906
"379","07PAT001415","07PAT001415_20","2020-08-25 16:00:00.0000000",4.42913385826772
"380","08NOR2306","08NOR2306_20","2020-08-25 16:00:00.0000000",11.0236220472441
"381","08NOR1362","08NOR1362_20","2020-08-25 19:00:00.0000000",20.6692913385827
"382","08WES0905","08WES0905_20","2020-08-25 22:15:00.0000000",5.90551181102362
"383","07RAG002867","07RAG002867_20","2020-08-26 18:40:00.0000000",4.92125984251969
"384","07LNT130827","07LNT130827_20","2020-08-26 20:00:00.0000000",14.4685039370079
"385","Miller_Cove","Miller_Cove_20","2020-08-27 16:15:00.0000000",5.80708661417323
"386","07RAG012515","07RAG012515_20","2020-08-27 17:10:00.0000000",9.74409448818898
"387","Miller_SWSSD","Miller_SWSSD_20","2020-08-27 18:55:00.0000000",6.59448818897638
"388","08EVA3813","08EVA3813_20","2020-08-27 20:00:00.0000000",2.85433070866142
"389","08LIT2682","08LIT2682_20","2020-08-27 20:30:00.0000000",16.6338582677165
"390","WalkerPreserve","WalkerPreserve_20","2020-08-27 21:15:00.0000000",5.70866141732283
"391","08EAS1536","08EAS1536_20","2020-08-31 17:45:00.0000000",4.7244094488189
"392","BSE_1_MudMtnRd","BSE_1_MudMtnRd_20","2020-08-31 18:00:00.0000000",7.57874015748031
"393","BSE_8_268hAveSE","BSE_8_268hAveSE_20","2020-08-31 20:50:00.0000000",14.9606299212598
"394","08WES1579","08WES1579_20","2020-09-01 15:52:00.0000000",2.65748031496063
"395","08WES1490","08WES1490_20","2020-09-01 17:45:00.0000000",2.26377952755906
"396","07RAG018227","07RAG018227_20","2020-09-01 19:30:00.0000000",7.7755905511811
"397","08WES1340","08WES1340_20","2020-09-01 20:00:00.0000000",4.6259842519685
"398","08WES1037","08WES1037_20","2020-09-01 22:05:00.0000000",2.65748031496063
"399","08EVA3642","08EVA3642_20","2020-09-02 16:00:00.0000000",1.87007874015748
"400","08SAM2865","08SAM2865_20","2020-09-02 16:15:00.0000000",4.92125984251969
"401","07HAR070087","07HAR070087_20","2020-09-02 16:30:00.0000000",4.52755905511811
"402","BSE_21_GolfCrs","BSE_21_GolfCrs_20","2020-09-02 20:15:00.0000000",9.74409448818898
"403","07RAG022147","07RAG022147_20","2020-09-03 16:50:00.0000000",5.38057742782152
"404","08EAS2631","08EAS2631_20","2020-09-03 18:20:00.0000000",6.39763779527559
"405","08EAS2272","08EAS2272_20","2020-09-03 21:00:00.0000000",7.97244094488189
"406","08SAM0000","08SAM0000_20","2020-09-09 19:00:00.0000000",3.24803149606299
"407","07STL184007","07STL184007_20","2020-09-10 18:00:00.0000000",43.3070866141732
"408","08LAK3540","08LAK3540_20","2020-09-21 16:00:00.0000000",2.90354330708661
"409","08LIT2585","08LIT2585_20","2020-09-21 16:30:00.0000000",9.94094488188976
"410","07LMS055075","07LMS055075_20","2020-09-21 16:45:00.0000000",3.54330708661417
"411","08LAK3627","08LAK3627_20","2020-09-21 17:55:00.0000000",4.03543307086614
"412","08BEA3312","08BEA3312_20","2020-09-21 18:50:00.0000000",9.05511811023622
"413","07TKL047047","07TKL047047_20","2020-09-21 20:00:00.0000000",6.2007874015748
"414","08EAS2546","08EAS2546_20","2020-09-21 22:00:00.0000000",2.11614173228346
"415","07LMS103591","07LMS103591_20","2020-09-22 16:42:00.0000000",10.4330708661417
"416","07LNT062039","07LNT062039_20","2020-09-22 17:15:00.0000000",16.5354330708661
"417","07LMS026663","07LMS026663_20","2020-09-22 18:55:00.0000000",21.259842519685
"418","09MID1537","09MID1537_20","2020-09-22 20:00:00.0000000",2.16535433070866
"419","07SFS011475","07SFS011475_20","2020-09-22 21:11:00.0000000",18.3070866141732
"420","VashShing","VashShin_20","2020-09-22 21:20:00.0000000",5.80708661417323
"421","07GRN022903","07GRN022903_20","2020-09-23 16:30:00.0000000",7.18503937007874
"422","09MID2426","09MID2426_20","2020-09-23 16:30:00.0000000",3.44488188976378
"423","09MID1958","09MID1958_20","2020-09-29 17:45:00.0000000",3.74015748031496
"424","07CHR070059","07CHR070059_20","2020-09-29 18:15:00.0000000",3.98622047244094
"425","09MID1744","09MID1744_20","2020-09-29 20:25:00.0000000",6.49606299212598
"426","07CHR045515","07CHR045515_20","2020-09-29 21:45:00.0000000",13.2874015748031
"427","08LIT2603","08LIT2603_20","2020-09-29 22:00:00.0000000",6.2007874015748
"428","09DEE2294","09DEE2294_20","2020-09-30 16:30:00.0000000",14.7637795275591
"429","08SAM2862","08SAM2862_20","2020-09-30 17:00:00.0000000",3.44488188976378
"430","09NEW2128","09NEW2128_20","2020-09-30 18:45:00.0000000",5.80708661417323
"431","07GRN077319","07GRN077319_20","2020-09-30 19:45:00.0000000",10.4330708661417
"432","08SAM3045","08SAM3045_20","2020-09-30 20:00:00.0000000",3.24803149606299
"433","08ISS4573","08ISS4573_20","2020-10-01 17:40:00.0000000",4.82283464566929
"434","09SOO1209","09SOO1209_20","2020-10-01 18:15:00.0000000",8.07086614173228
"435","09LOW0751","09LOW0751_20","2020-10-01 18:30:00.0000000",3.34645669291339
"436","08LAK3880","08LAK3880_20","2020-10-01 19:30:00.0000000",3.93700787401575
"437","09SOO1022","09SOO1022_20","2020-10-01 20:45:00.0000000",6.49606299212598
"438","09NEW2076","09NEW2076_20","2020-10-01 21:00:00.0000000",7.48031496062992
"439","07CHR234411","07CHR234411_20","2020-10-02 16:30:00.0000000",23.5236220472441
"440","28A","28A_20","2020-10-05 20:30:00.0000000",7.28346456692913
"441","VashChris","VashChris_20","2020-10-05 22:00:00.0000000",4.23228346456693
"442","09SOO1283","09SOO1283_20","2020-10-06 21:00:00.0000000",7.18503937007874
"443","07SFS011059","07SFS011059_20","2020-10-07 16:30:00.0000000",16.0433070866142
"444","07PAT228627","07PAT228627_20","2020-10-07 19:00:00.0000000",3.64173228346457
"445","07LMS093027","07LMS093027_20","2020-10-07 19:21:00.0000000",26.5748031496063
"446","08LAK3699","08LAK3699_20","2020-10-07 21:50:00.0000000",4.03543307086614
"447","08CED5046","08CED5046_21","2021-07-12 20:45:00.0000000",6.15157480314961
"448","08CED5032","08CED5032_21","2021-07-13 20:45:00.0000000",8.56299212598425
"449","08WES1178","08WES1178_21","2021-07-14 19:30:00.0000000",2.85433070866142
"450","08ISS4724","08ISS4724_21","2021-07-14 20:45:00.0000000",9.99015748031496
"451","08SAM1914","08SAM1914_21","2021-07-19 16:00:00.0000000",2.1751968503937
"452","09MIL0340","09MIL0340_21","2021-07-19 16:00:00.0000000",5.90551181102362
"453","08SAM2855","08SAM2855_21","2021-07-19 18:45:00.0000000",1.91929133858268
"454","09MIL0390","09MIL0390_21","2021-07-19 19:15:00.0000000",2.55905511811024
"455","08BEA3312","08BEA3312_21","2021-07-19 21:00:00.0000000",2.65748031496063
"456","09MID1817","09MID1817_21","2021-07-19 21:45:00.0000000",8.56299212598425
"457","07HAR070087","07HAR070087_21","2021-07-20 17:15:00.0000000",5.06889763779528
"458","07TKL072439","07TKL072439_21","2021-07-20 19:30:00.0000000",3.1496062992126
"459","08EVA3642","08EVA3642_21","2021-07-20 20:15:00.0000000",1.82086614173228
"460","07LMS055075","07LMS055075_21","2021-07-21 16:15:00.0000000",8.02165354330709
"461","07PAT231079","07PAT231079_21","2021-07-21 16:30:00.0000000",2.75590551181102
"462","08EAS2540","08EAS2540_21","2021-07-21 19:45:00.0000000",1.77165354330709
"463","08EAS2446","08EAS2446_21","2021-07-21 22:00:00.0000000",3.00196850393701
"464","09COV1862","09COV1862_21","2021-07-22 15:30:00.0000000",5.80708661417323
"465","08CED2898","08CED2898_21","2021-07-22 16:15:00.0000000",2.31299212598425
"466","08WES0622","08WES0622_21","2021-07-22 17:00:00.0000000",1.77165354330709
"467","08EAS2631","08EAS2631_21","2021-07-22 18:36:00.0000000",8.07086614173228
"468","09COV1864","09COV1864_21","2021-07-22 19:00:00.0000000",2.26377952755906
"469","08ISS4730","08ISS4730_21","2021-07-26 17:00:00.0000000",14.0748031496063
"470","07SFS066611","07SFS066611_21","2021-07-26 17:20:00.0000000",4.03543307086614
"471","08ISS4735","08ISS4735_21","2021-07-26 20:30:00.0000000",4.7244094488189
"472","08ISS4748","08ISS4748_21","2021-07-26 20:50:00.0000000",7.97244094488189
"473","08WES0905","08WES0905_21","2021-07-26 22:30:00.0000000",4.6259842519685
"474","08ISS3877","08ISS3877_21","2021-07-27 15:45:00.0000000",15.0590551181102
"475","09DUW0091","09DUW0091_21","2021-07-28 16:15:00.0000000",1.77165354330709
"476","ZAK","ZAK_21","2021-07-28 16:30:00.0000000",3.34645669291339
"477","09DEE2211","09DEE2211_21","2021-07-28 17:00:00.0000000",4.7244094488189
"478","09DUW0225","09DUW0225_21","2021-07-28 19:30:00.0000000",1.77165354330709
"479","09NEW2128","09NEW2128_21","2021-07-28 19:30:00.0000000",3.83858267716535
"480","08LAK3540","08LAK3540_21","2021-07-28 20:00:00.0000000",3.44488188976378
"481","09NEW2102","09NEW2102_21","2021-07-28 21:00:00.0000000",6.10236220472441
"482","08EAS2058","08EAS2058_21","2021-07-29 16:45:00.0000000",12.5
"483","08CED4192","08CED4192_21","2021-08-02 17:00:00.0000000",7.97244094488189
"484","09JEN1318","09JEN1318_21","2021-08-02 20:30:00.0000000",7.08661417322835
"485","09JEN1357","09JEN1357_21","2021-08-02 22:15:00.0000000",7.48031496062992
"486","08BEA3650","08BEA3650_21","2021-08-04 15:30:00.0000000",13.1889763779528
"487","08WES0903","08WES0903_21","2021-08-04 17:30:00.0000000",8.16929133858268
"488","09SOO1022","09SOO1022_21","2021-08-04 17:30:00.0000000",3.24803149606299
"489","08BEA3737","08BEA3737_21","2021-08-04 18:00:00.0000000",4.82283464566929
"490","09SOO1134","09SOO1134_21","2021-08-04 20:30:00.0000000",12.992125984252
"491","08EAS2191","08EAS2191_21","2021-08-04 21:30:00.0000000",3.0511811023622
"492","07LMS033235","07LMS033235_21","2021-08-05 16:00:00.0000000",11.3188976377953
"493","09MID1958","09MID1958_21","2021-08-05 16:45:00.0000000",7.8248031496063
"494","09MID1744","09MID1744_21","2021-08-05 20:15:00.0000000",4.7244094488189
"495","08LAK2827","08LAK2827_21","2021-08-05 20:30:00.0000000",3.1496062992126
"496","07RAG004615","07RAG004615_21","2021-08-09 17:00:00.0000000",15.8464566929134
"497","08BEA3747","08BEA3747_21","2021-08-09 17:00:00.0000000",6.25
"498","07PAT166087","07PAT166087_21","2021-08-09 20:00:00.0000000",11.9094488188976
"499","08NOR1370","08NOR1370_21","2021-08-09 21:00:00.0000000",7.57874015748031
"500","08WES1490","08WES1490_21","2021-08-12 15:30:00.0000000",2.16535433070866
"501","09LOW0753","09LOW0753_21","2021-08-12 16:00:00.0000000",2.26377952755906
"502","07STL184007","07STL184007_21","2021-08-12 17:30:00.0000000",49.507874015748
"503","08LIT2692","08LIT2692_21","2021-08-12 18:15:00.0000000",14.2716535433071
"504","08WES1579","08WES1579_21","2021-08-12 18:20:00.0000000",1.72244094488189
"505","09SOO0943","09SOO0943_21","2021-08-12 19:15:00.0000000",12.5984251968504
"506","08LIT2602","08LIT2602_21","2021-08-12 22:00:00.0000000",5.01968503937008
"507","07PAT228627","07PAT228627_21","2021-08-17 16:45:00.0000000",3.34645669291339
"508","07RAG043443","07RAG043443_21","2021-08-17 21:30:00.0000000",9.15354330708661
"509","09DUW0277","09DUW0277_21","2021-08-18 18:30:00.0000000",3.34645669291339
"510","08EAS2546","08EAS2546_21","2021-08-19 16:00:00.0000000",1.87007874015748
"511","08SAM0000","08SAM0000_21","2021-08-19 16:45:00.0000000",5.11811023622047
"512","08WES0629","08WES0629_21","2021-08-19 21:00:00.0000000",7.08661417322835
"513","07GRN022903","07GRN022903_21","2021-08-23 17:05:00.0000000",3.34645669291339
"514","07CHR045515","07CHR045515_21","2021-08-23 17:45:00.0000000",4.82283464566929
"515","07LNT062039","07LNT062039_21","2021-08-23 20:45:00.0000000",13.2874015748031
"516","07CHR234411","07CHR234411_21","2021-08-23 22:00:00.0000000",13.0905511811024
"517","08LAK3121","08LAK3121_21","2021-08-24 16:45:00.0000000",3.1003937007874
"518","07LNT075179","07LNT075179_21","2021-08-24 18:30:00.0000000",6.00393700787402
"519","08NOR2115","08NOR2115_21","2021-08-24 20:30:00.0000000",5.51181102362205
"520","08ISS3962","08ISS3962_21","2021-08-25 17:15:00.0000000",6.98818897637795
"521","07LNT130827","07LNT130827_21","2021-08-25 18:00:00.0000000",16.1417322834646
"522","08SAM2674","08SAM2674_21","2021-08-26 16:45:00.0000000",1.96850393700787
"523","08ISS4573","08ISS4573_21","2021-08-26 17:00:00.0000000",4.92125984251969
"524","08LAK3699","08LAK3699_21","2021-08-26 20:00:00.0000000",4.42913385826772
"525","08BEA3474","08BEA3474_21","2021-08-26 21:00:00.0000000",13.5826771653543
"526","08WES1340","08WES1340_21","2021-08-30 16:45:00.0000000",3.0511811023622
"527","08LIT2585","08LIT2585_21","2021-08-31 17:15:00.0000000",8.56299212598425
"528","08SAM2862","08SAM2862_21","2021-08-31 21:00:00.0000000",4.42913385826772
"529","BSE_1_MudMtnRd","BSE_1_MudMtnRd_21","2021-09-01 16:30:00.0000000",7.28346456692913
"530","BSE_8_268hAveSE","BSE_8_268hAveSE_21","2021-09-01 19:15:00.0000000",12.992125984252
"531","BSE_21_GolfCrs","BSE_21_GolfCrs_21","2021-09-01 21:00:00.0000000",8.16929133858268
"532","07PAT001415","07PAT001415_21","2021-09-02 17:00:00.0000000",3.83858267716535
"533","08BEA3914","08BEA3914_21","2021-09-02 17:00:00.0000000",2.55905511811024
"534","07STL080295","07STL080295_21","2021-09-02 20:30:00.0000000",10.7283464566929
"535","08BEA3826","08BEA3826_21","2021-09-02 20:30:00.0000000",2.95275590551181
"536","07SFS041891","07SFS041891_21","2021-09-02 20:45:00.0000000",12.7952755905512
"537","08SAM3047","08SAM3047_21","2021-09-08 18:30:00.0000000",2.06692913385827
"538","08EVA3813","08EVA3813_21","2021-09-09 16:30:00.0000000",3.74015748031496
"539","08SAM3045","08SAM3045_21","2021-09-09 19:45:00.0000000",2.95275590551181
"540","VashShing","VashShin_21","2021-09-13 16:30:00.0000000",4.23228346456693
"541","09BLA0716","09BLA0716_21","2021-09-13 16:45:00.0000000",4.37992125984252
"542","07LMS213875","07LMS213875_21","2021-09-13 17:15:00.0000000",12.5
"543","28A","28A_21","2021-09-13 18:30:00.0000000",7.38188976377953
"544","09BLA0675","09BLA0675_21","2021-09-13 19:30:00.0000000",3.69094488188976
"545","VashChris","VashChris_21","2021-09-13 21:00:00.0000000",3.64173228346457
"546","07SFS009443","07SFS009443_21","2021-09-13 21:15:00.0000000",15.3543307086614
"547","09BLA0771","09BLA0771_21","2021-09-13 21:45:00.0000000",1.77165354330709
"548","08CED2433","08CED2433_21","2021-09-14 16:15:00.0000000",6.98818897637795
"549","Miller_Cove","Miller_Cove_21","2021-09-14 16:30:00.0000000",10.2362204724409
"550","08CED2518","08CED2518_21","2021-09-14 18:00:00.0000000",4.6259842519685
"551","Miller_SWSSD","Miller_SWSSD_21","2021-09-14 19:50:00.0000000",5.61023622047244
"552","08CED2711","08CED2711_21","2021-09-14 21:00:00.0000000",3.1496062992126
"553","09NEW1657","09NEW1657_21","2021-09-15 16:45:00.0000000",8.36614173228346
"554","09BLA0772","09BLA0772_21","2021-09-15 21:00:00.0000000",3.1496062992126
"555","08EVA3637","08EVA3637_21","2021-09-16 15:45:00.0000000",2.16535433070866
"556","07LMS103591","07LMS103591_21","2021-09-16 16:30:00.0000000",13.8779527559055
"557","07SFS011475","07SFS011475_21","2021-09-16 17:00:00.0000000",20.1279527559055
"558","08LIT2781","08LIT2781_21","2021-09-16 18:00:00.0000000",7.08661417322835
"559","08BEA3571","08BEA3571_21","2021-09-16 18:30:00.0000000",5.70866141732283
"560","07LMS026663","07LMS026663_21","2021-09-16 19:15:00.0000000",28.5433070866142
"561","07SFS011059","07SFS011059_21","2021-09-16 20:00:00.0000000",16.9291338582677
"562","08LIT2603","08LIT2603_21","2021-09-16 20:30:00.0000000",6.49606299212598
"563","08EAS1536","08EAS1536_21","2021-09-20 16:00:00.0000000",5.80708661417323
"564","WalkerPreserve","WalkerPreserve_21","2021-09-20 16:15:00.0000000",6.2992125984252
"565","08EAS2272","08EAS2272_21","2021-09-20 18:00:00.0000000",11.7125984251969
"566","09BLA0722","09BLA0722_21","2021-09-20 18:00:00.0000000",4.92125984251969
"567","08EAS1964","08EAS1964_21","2021-09-20 20:30:00.0000000",10.0393700787402
"568","09BLA0756","09BLA0756_21","2021-09-20 20:30:00.0000000",1.87007874015748
"569","08LAK3628","08LAK3628_21","2021-09-21 16:00:00.0000000",2.46062992125984
"570","09MID1374","09MID1374_21","2021-09-21 17:00:00.0000000",3.64173228346457
"571","08ISS4294","08ISS4294_21","2021-09-21 17:15:00.0000000",6.2992125984252
"572","09NEW2076","09NEW2076_21","2021-09-21 20:00:00.0000000",3.64173228346457
"573","08LAK3879","08LAK3879_21","2021-09-21 20:45:00.0000000",5.51181102362205
"574","07RAG018227","07RAG018227_21","2021-09-22 17:00:00.0000000",4.92125984251969
"575","08BEA3321","08BEA3321_21","2021-09-22 18:00:00.0000000",7.48031496062992
"576","07RAG022147","07RAG022147_21","2021-09-22 21:15:00.0000000",2.95275590551181
"577","07RAG012515","07RAG012515_21","2021-09-22 21:30:00.0000000",11.6141732283465
"578","08LAK3880","08LAK3880_21","2021-09-23 16:00:00.0000000",3.83858267716535
"579","08EVA3640","08EVA3640_21","2021-09-23 16:30:00.0000000",6.00393700787402
"580","07CHR070059","07CHR070059_21","2021-09-23 16:45:00.0000000",4.03543307086614
"581","09BLA0817","09BLA0817_21","2021-09-23 19:00:00.0000000",2.85433070866142
"582","07HAR025863","07HAR025863_21","2021-09-23 19:45:00.0000000",4.92125984251969
"583","08SAM2865","08SAM2865_21","2021-09-23 19:45:00.0000000",4.52755905511811
"584","07GRN077319","07GRN077319_21","2021-09-23 21:35:00.0000000",9.3503937007874
"585","08WES1037","08WES1037_21","2021-09-28 21:40:00.0000000",3.24803149606299
"586","07PAT187623","07PAT187623_21","2021-09-29 15:45:00.0000000",13.3858267716535
"587","07TKL047047","07TKL047047_21","2021-09-29 16:00:00.0000000",6.98818897637795
"588","08NOR1750","08NOR1750_21","2021-09-29 16:20:00.0000000",12.992125984252
"589","08NOR2306","08NOR2306_21","2021-09-29 19:00:00.0000000",23.7204724409449
"590","07RAG002867","07RAG002867_21","2021-09-29 19:30:00.0000000",4.82283464566929
"591","07LNT163403","07LNT163403_21","2021-09-29 20:00:00.0000000",5.11811023622047
"592","08LIT2682","08LIT2682_21","2021-09-29 21:40:00.0000000",11.5157480314961
"593","08NOR1362","08NOR1362_21","2021-10-04 17:15:00.0000000",28.8385826771654
"594","09COV1756","09COV1756_21","2021-10-04 20:20:00.0000000",4.82283464566929
"595","09LOW0325","09LOW0325_21","2021-10-04 22:15:00.0000000",6.98818897637795
"596","09COV1165","09COV1165_21","2021-10-04 22:45:00.0000000",8.56299212598425
"597","09MID2426","09MID2426_21","2021-10-05 16:30:00.0000000",5.61023622047244
"598","09COV1418","09COV1418_21","2021-10-05 19:15:00.0000000",3.24803149606299
"599","09DEE2294","09DEE2294_21","2021-10-06 15:05:00.0000000",13.2874015748031
"600","09LOW0751","09LOW0751_21","2021-10-06 18:00:00.0000000",5.90551181102362
"601","09SOO1209","09SOO1209_21","2021-10-07 14:30:00.0000000",7.38188976377953
"602","09DEE2208","09DEE2208_21","2021-10-07 16:20:00.0000000",14.4685039370079
"603","09SOO1283","09SOO1283_21","2021-10-07 16:30:00.0000000",9.15354330708661
"604","09BLA0768","09BLA0768_21","2021-10-07 17:15:00.0000000",4.03543307086614
"605","09DEE2163","09DEE2163_21","2021-10-07 18:15:00.0000000",4.23228346456693
