"","SiteName","SampleName","SampleDate","WettedWidth","BankfulWidth","expr1"
"535","08LIT2685","08LIT2685_20",2020-08-11 17:30:00,15.0926,18.5923333333333,0.811764705882353
"536","09BLA0772","09BLA0772_20",2020-08-11 17:30:00,4.9215,11.565525,0.425531914893617
"537","08CED2711","08CED2711_20",2020-08-11 20:00:00,10.253125,11.729575,0.874125874125874
"538","08LIT2692","08LIT2692_20",2020-08-11 21:23:00,11.8116,20.9984,0.5625
"539","08NOR1750","08NOR1750_20",2020-08-12 16:45:00,22.2697875,26.8795925,0.828501678364358
"540","07LMS033235","07LMS033235_20",2020-08-12 17:30:00,16.0686975,30.54611,0.526047261009667
"541","08BEA3571","08BEA3571_20",2020-08-12 21:00:00,24.6977275,24.8125625,0.995371900826446
"542","08LAK3121","08LAK3121_20",2020-08-13 16:30:00,9.432875,13.4521,0.701219512195122
"543","09BLA0817","09BLA0817_20",2020-08-13 18:30:00,5.2496,11.729575,0.447552447552448
"544","08LAK2827","08LAK2827_20",2020-08-13 19:45:00,4.183275,4.839475,0.864406779661017
"545","07TKL072439","07TKL072439_20",2020-08-13 20:00:00,7.71035,11.4835,0.671428571428571
"546","08CED2433","08CED2433_20",2020-08-17 16:20:00,5.9058,7.792375,0.757894736842105
"547","09BLA0722","09BLA0722_20",2020-08-17 19:40:00,7.5463,18.0455,0.418181818181818
"548","09JEN1357","09JEN1357_20",2020-08-17 22:00:00,15.25665,18.3736,0.830357142857143
"549","08ISS4730","08ISS4730_20",2020-08-18 16:30:00,12.4678,23.213075,0.537102473498233
"550","08ISS4735","08ISS4735_20",2020-08-18 19:45:00,4.2653,11.97565,0.356164383561644
"551","08LAK3628","08LAK3628_20",2020-08-19 16:40:00,5.0445375,6.4389625,0.78343949044586
"552","09BLA0768","09BLA0768_20",2020-08-19 19:40:00,7.6857425,8.2025,0.937
"553","08EAS1964","08EAS1964_20",2020-08-19 22:00:00,19.275875,25.5507875,0.754414125200642
"554","08SAM2674","08SAM2674_20",2020-08-20 16:15:00,6.6194175,7.28382,0.908783783783784
"555","08BEA3914","08BEA3914_20",2020-08-20 17:00:00,5.987825,15.502725,0.386243386243386
"556","08BEA3826","08BEA3826_20",2020-08-20 18:24:00,6.06985,14.27235,0.425287356321839
"557","08SAM3047","08SAM3047_20",2020-08-20 20:35:00,5.08555,7.792375,0.652631578947368
"558","08EVA3637","08EVA3637_20",2020-08-20 21:30:00,2.2392825,2.936495,0.762569832402235
"559","08LIT2781","08LIT2781_20",2020-08-21 07:10:00,19.9894925,24.230185,0.82498307379824
"560","08SAM1914","08SAM1914_20",2020-08-21 16:45:00,4.0766425,8.8997125,0.458064516129032
"561","07SFS066611","07SFS066611_20",2020-08-24 17:40:00,4.8968925,8.8176875,0.555348837209302
"562","09DEE2163","09DEE2163_20",2020-08-24 17:50:00,9.8019875,19.669595,0.498331943286072
"563","09DUW0277","09DUW0277_20",2020-08-24 20:30:00,4.675425,5.167575,0.904761904761905
"564","07SFS009443","07SFS009443_20",2020-08-24 21:30:00,81.778925,96.95355,0.843485617597293
"565","09LOW0325","09LOW0325_20",2020-08-24 22:10:00,4.5934,8.5306,0.538461538461538
"566","07PAT001415","07PAT001415_20",2020-08-25 16:00:00,6.972125,9.67895,0.720338983050847
"567","08NOR2306","08NOR2306_20",2020-08-25 16:00:00,17.6271725,28.77437,0.612599771949829
"568","08NOR1362","08NOR1362_20",2020-08-25 19:00:00,19.6777975,26.986225,0.729179331306991
"569","07STL080295","07STL080295_20",2020-08-25 19:15:00,74.97085,84.6498,0.885658914728682
"570","08WES0905","08WES0905_20",2020-08-25 22:15:00,9.87581,13.173215,0.749688667496887
"571","07RAG002867","07RAG002867_20",2020-08-26 18:40:00,6.7014425,12.17251,0.550539083557951
"572","07LNT130827","07LNT130827_20",2020-08-26 20:00:00,34.4505,NA,NA
"573","Miller_Cove","Miller_Cove_20",2020-08-27 16:15:00,13.0009625,17.55335,0.740654205607477
"574","07RAG012515","07RAG012515_20",2020-08-27 17:10:00,20.04691,47.6811325,0.420436951660072
"575","Miller_SWSSD","Miller_SWSSD_20",2020-08-27 18:55:00,9.8840125,14.6414625,0.675070028011205
"576","08EVA3813","08EVA3813_20",2020-08-27 20:00:00,8.120475,13.862225,0.585798816568047
"577","08LIT2682","08LIT2682_20",2020-08-27 20:30:00,19.52195,24.44345,0.798657718120805
"578","WalkerPreserve","WalkerPreserve_20",2020-08-27 21:15:00,8.448575,9.3098375,0.907488986784141
"579","08EAS1536","08EAS1536_20",2020-08-31 17:45:00,7.05415,7.5463,0.934782608695652
"580","BSE_1_MudMtnRd","BSE_1_MudMtnRd_20",2020-08-31 18:00:00,12.2627375,14.7234875,0.832869080779944
"581","BSE_8_268hAveSE","BSE_8_268hAveSE_20",2020-08-31 20:50:00,14.518425,21.16245,0.686046511627907
"582","08WES1579","08WES1579_20",2020-09-01 15:52:00,4.10125,7.628325,0.537634408602151
"583","08WES1490","08WES1490_20",2020-09-01 17:45:00,6.39795,9.3098375,0.687224669603524
"584","07RAG018227","07RAG018227_20",2020-09-01 19:30:00,14.1329075,36.7718075,0.384340843185367
"585","08WES1340","08WES1340_20",2020-09-01 20:00:00,9.925025,16.487025,0.601990049751244
"586","08WES1037","08WES1037_20",2020-09-01 22:05:00,6.39795,7.464275,0.857142857142857
"587","08EVA3642","08EVA3642_20",2020-09-02 16:00:00,5.823775,9.925025,0.586776859504132
"588","08SAM2865","08SAM2865_20",2020-09-02 16:15:00,6.7506575,8.10407,0.832995951417004
"589","07HAR070087","07HAR070087_20",2020-09-02 16:30:00,4.7492475,8.4075625,0.564878048780488
"590","BSE_21_GolfCrs","BSE_21_GolfCrs_20",2020-09-02 20:15:00,15.502725,20.9573875,0.73972602739726
"591","07RAG022147","07RAG022147_20",2020-09-03 16:50:00,6.50731666666667,7.16351666666667,0.908396946564885
"592","08EAS2631","08EAS2631_20",2020-09-03 18:20:00,10.253125,22.967,0.446428571428571
"593","07SFS041891","07SFS041891_20",2020-09-03 20:25:00,83.255375,95.723175,0.869751499571551
"594","08EAS2272","08EAS2272_20",2020-09-03 21:00:00,11.64755,13.7802,0.845238095238095
"595","08SAM0000","08SAM0000_20",2020-09-09 19:00:00,6.151875,11.1143875,0.55350553505535
"596","07STL184007","07STL184007_20",2020-09-10 18:00:00,100.0705,106.550475,0.939183987682833
"597","08LAK3540","08LAK3540_20",2020-09-21 16:00:00,4.281705,6.85729,0.624401913875598
"598","08LIT2585","08LIT2585_20",2020-09-21 16:30:00,17.7174,18.86575,0.939130434782609
"599","07LMS055075","07LMS055075_20",2020-09-21 16:45:00,9.1868,12.746685,0.720720720720721
"600","08LAK3627","08LAK3627_20",2020-09-21 17:55:00,5.31522,6.7178475,0.791208791208791
"601","08BEA3312","08BEA3312_20",2020-09-21 18:50:00,17.7174,21.572575,0.821292775665399
"602","07TKL047047","07TKL047047_20",2020-09-21 20:00:00,24.5828925,24.820765,0.990416391275611
"603","08EAS2546","08EAS2546_20",2020-09-21 22:00:00,4.314515,4.9215,0.876666666666667
"604","07LMS103591","07LMS103591_20",2020-09-22 16:42:00,25.837875,27.970525,0.92375366568915
"605","07LNT062039","07LNT062039_20",2020-09-22 17:15:00,62.0109,80.54855,0.769857433808554
"606","07LMS026663","07LMS026663_20",2020-09-22 18:55:00,141.083,206.703,0.682539682539683
"607","09MID1537","09MID1537_20",2020-09-22 20:00:00,3.0759375,4.9215,0.625
"608","07SFS011475","07SFS011475_20",2020-09-22 21:11:00,97.855825,154.207,0.634574468085106
"609","VashShing","VashShin_20",2020-09-22 21:20:00,11.237425,24.6075,0.456666666666667
"610","07GRN022903","07GRN022903_20",2020-09-23 16:30:00,13.81301,30.11958,0.458605664488017
"611","09MID2426","09MID2426_20",2020-09-23 16:30:00,5.922205,6.5537975,0.903629536921151
"612","09MID1958","09MID1958_20",2020-09-29 17:45:00,6.8901,18.127525,0.380090497737557
"613","07CHR070059","07CHR070059_20",2020-09-29 18:15:00,7.94002,13.4767075,0.589166159464394
"614","09MID1744","09MID1744_20",2020-09-29 20:25:00,7.300225,15.338675,0.475935828877005
"615","07CHR045515","07CHR045515_20",2020-09-29 21:45:00,30.6199325,34.532525,0.886698337292162
"616","08LIT2603","08LIT2603_20",2020-09-29 22:00:00,5.9304075,6.3241275,0.937743190661479
"617","09DEE2294","09DEE2294_20",2020-09-30 16:30:00,18.619675,22.6389,0.822463768115942
"618","08SAM2862","08SAM2862_20",2020-09-30 17:00:00,5.5777,10.909325,0.511278195488722
"619","09NEW2128","09NEW2128_20",2020-09-30 18:45:00,8.8587,11.5245125,0.768683274021352
"620","07GRN077319","07GRN077319_20",2020-09-30 19:45:00,19.439925,40.274275,0.482688391038696
"621","08SAM3045","08SAM3045_20",2020-09-30 20:00:00,5.7007375,7.956425,0.716494845360825
"622","08ISS4573","08ISS4573_20",2020-10-01 17:40:00,5.331625,15.4207,0.345744680851064
"623","09SOO1209","09SOO1209_20",2020-10-01 18:15:00,8.89151,11.05697,0.804154302670623
"624","09LOW0751","09LOW0751_20",2020-10-01 18:30:00,6.972125,11.1964125,0.622710622710623
"625","08LAK3880","08LAK3880_20",2020-10-01 19:30:00,4.675425,9.02275,0.518181818181818
"626","09SOO1022","09SOO1022_20",2020-10-01 20:45:00,9.728165,15.830825,0.614507772020725
"627","09NEW2076","09NEW2076_20",2020-10-01 21:00:00,8.69465,9.9988475,0.869565217391304
"628","07CHR234411","07CHR234411_20",2020-10-02 16:30:00,36.58315,76.61135,0.477516059957173
"629","28A","28A_20",2020-10-05 20:30:00,10.417175,19.686,0.529166666666667
"630","VashChris","VashChris_20",2020-10-05 22:00:00,5.003525,5.987825,0.835616438356164
"631","09SOO1283","09SOO1283_20",2020-10-06 21:00:00,17.307275,20.0141,0.864754098360656
"632","07SFS011059","07SFS011059_20",2020-10-07 16:30:00,64.9638,94.082675,0.690496948561465
"633","07PAT228627","07PAT228627_20",2020-10-07 19:00:00,9.925025,11.8116,0.840277777777778
"634","07LMS093027","07LMS093027_20",2020-10-07 19:21:00,137.802,229.67,0.6
"635","08LAK3699","08LAK3699_20",2020-10-07 21:50:00,8.03845,10.745275,0.748091603053435
"636","08CED5046","08CED5046_21",2021-07-12 20:45:00,19.5957725,39.6262775,0.494514593251915
"637","08CED5032","08CED5032_21",2021-07-13 20:45:00,12.63185,21.7776375,0.580037664783427
"638","08WES1178","08WES1178_21",2021-07-14 19:30:00,6.8162775,16.4624175,0.414050822122571
"639","08ISS4724","08ISS4724_21",2021-07-14 20:45:00,17.91426,37.0753,0.483185840707965
"640","08SAM1914","08SAM1914_21",2021-07-19 16:00:00,5.41365,12.5252175,0.432220039292731
"641","09MIL0340","09MIL0340_21",2021-07-19 16:00:00,6.562,10.7862875,0.608365019011407
"642","08SAM2855","08SAM2855_21",2021-07-19 18:45:00,4.9215,8.30093,0.592885375494071
"643","09MIL0390","09MIL0390_21",2021-07-19 19:15:00,9.35085,11.729575,0.797202797202797
"644","08BEA3312","08BEA3312_21",2021-07-19 21:00:00,6.151875,8.875105,0.693160813308688
"645","09MID1817","09MID1817_21",2021-07-19 21:45:00,6.775265,9.531305,0.710843373493976
"646","07HAR070087","07HAR070087_21",2021-07-20 17:15:00,3.822365,7.8169825,0.488982161594963
"647","07TKL072439","07TKL072439_21",2021-07-20 19:30:00,5.495675,10.99135,0.5
"648","08EVA3642","08EVA3642_21",2021-07-20 20:15:00,7.4724775,11.959245,0.62482853223594
"649","07LMS055075","07LMS055075_21",2021-07-21 16:15:00,9.400065,13.7391875,0.684179104477612
"650","07PAT231079","07PAT231079_21",2021-07-21 16:30:00,5.003525,7.9974375,0.625641025641026
"651","08EAS2540","08EAS2540_21",2021-07-21 19:45:00,3.5680875,10.3597575,0.344418052256532
"652","08EAS2446","08EAS2446_21",2021-07-21 22:00:00,13.829415,28.1263725,0.491688538932633
"653","09COV1862","09COV1862_21",2021-07-22 15:30:00,8.10407,10.4992,0.771875
"654","08CED2898","08CED2898_21",2021-07-22 16:15:00,2.0260175,3.723935,0.544052863436123
"655","08WES0622","08WES0622_21",2021-07-22 17:00:00,3.281,6.0288375,0.54421768707483
"656","08EAS2631","08EAS2631_21",2021-07-22 18:36:00,18.86575,38.108815,0.495049504950495
"657","09COV1864","09COV1864_21",2021-07-22 19:00:00,6.217495,8.5223975,0.729547641963426
"658","08ISS4730","08ISS4730_21",2021-07-26 17:00:00,16.322975,28.298625,0.576811594202899
"659","07SFS066611","07SFS066611_21",2021-07-26 17:20:00,6.16828,10.4581875,0.589803921568627
"660","08ISS4735","08ISS4735_21",2021-07-26 20:30:00,5.9058,17.7420075,0.332871012482663
"661","08ISS4748","08ISS4748_21",2021-07-26 20:50:00,11.1554,15.732395,0.709071949947862
"662","08WES0905","08WES0905_21",2021-07-26 22:30:00,10.5566175,12.549825,0.841176470588235
"663","08ISS3877","08ISS3877_21",2021-07-27 15:45:00,24.1399575,100.152525,0.241031941031941
"664","09DUW0091","09DUW0091_21",2021-07-28 16:15:00,5.21679,15.7405975,0.331422615945805
"665","ZAK","ZAK_21",2021-07-28 16:30:00,7.4724775,15.010575,0.497814207650273
"666","09DEE2211","09DEE2211_21",2021-07-28 17:00:00,6.9311125,10.745275,0.645038167938931
"667","09DUW0225","09DUW0225_21",2021-07-28 19:30:00,8.4895875,34.2782475,0.247666905958363
"668","09NEW2128","09NEW2128_21",2021-07-28 19:30:00,8.36655,16.89715,0.495145631067961
"669","08LAK3540","08LAK3540_21",2021-07-28 20:00:00,6.3733425,8.3583475,0.762512266928361
"670","09NEW2102","09NEW2102_21",2021-07-28 21:00:00,8.4075625,13.3290625,0.630769230769231
"671","08EAS2058","08EAS2058_21",2021-07-29 16:45:00,20.588275,28.462675,0.723342939481268
"672","08CED4192","08CED4192_21",2021-08-02 17:00:00,19.735215,24.4516525,0.807111707480711
"673","09JEN1318","09JEN1318_21",2021-08-02 20:30:00,22.556875,31.087475,0.725593667546174
"674","09JEN1357","09JEN1357_21",2021-08-02 22:15:00,23.377125,26.494075,0.882352941176471
"675","08BEA3650","08BEA3650_21",2021-08-04 15:30:00,15.8718375,18.0455,0.879545454545455
"676","08WES0903","08WES0903_21",2021-08-04 17:30:00,17.799425,18.619675,0.955947136563876
"677","09SOO1022","09SOO1022_21",2021-08-04 17:30:00,8.7356625,19.768025,0.441908713692946
"678","08BEA3737","08BEA3737_21",2021-08-04 18:00:00,6.5702025,9.8019875,0.670292887029289
"679","09SOO1134","09SOO1134_21",2021-08-04 20:30:00,32.64595,36.7472,0.888392857142857
"680","08EAS2191","08EAS2191_21",2021-08-04 21:30:00,4.3063125,9.1457875,0.47085201793722
"681","07LMS033235","07LMS033235_21",2021-08-05 16:00:00,18.7017,32.1127875,0.582375478927203
"682","09MID1958","09MID1958_21",2021-08-05 16:45:00,9.02275,17.143225,0.526315789473684
"683","09MID1744","09MID1744_21",2021-08-05 20:15:00,12.63185,20.916375,0.603921568627451
"684","08LAK2827","08LAK2827_21",2021-08-05 20:30:00,4.7984625,6.10266,0.786290322580645
"685","07RAG004615","07RAG004615_21",2021-08-09 17:00:00,49.8712,64.7587375,0.770107663077897
"686","08BEA3747","08BEA3747_21",2021-08-09 17:00:00,58.6068625,60.5754625,0.967501692620176
"687","07PAT166087","07PAT166087_21",2021-08-09 20:00:00,11.762385,14.27235,0.824137931034483
"688","08NOR1370","08NOR1370_21",2021-08-09 21:00:00,29.446975,38.55175,0.763829787234042
"689","08WES1490","08WES1490_21",2021-08-12 15:30:00,5.01993,10.4089725,0.482269503546099
"690","09LOW0753","09LOW0753_21",2021-08-12 16:00:00,4.3719325,7.1771875,0.609142857142857
"691","07STL184007","07STL184007_21",2021-08-12 17:30:00,103.18745,109.74945,0.940209267563528
"692","08LIT2692","08LIT2692_21",2021-08-12 18:15:00,12.746685,42.4807475,0.300057926240587
"693","08WES1579","08WES1579_21",2021-08-12 18:20:00,4.49497,5.856585,0.76750700280112
"694","09SOO0943","09SOO0943_21",2021-08-12 19:15:00,35.59885,39.0439,0.911764705882353
"695","08LIT2602","08LIT2602_21",2021-08-12 22:00:00,9.843,12.1397,0.810810810810811
"696","07PAT228627","07PAT228627_21",2021-08-17 16:45:00,10.3761625,41.914775,0.247553816046967
"697","07RAG043443","07RAG043443_21",2021-08-17 21:30:00,45.6059,82.271075,0.554336989032901
"698","09DUW0277","09DUW0277_21",2021-08-18 18:30:00,4.8312725,6.92291,0.697867298578199
"699","08EAS2546","08EAS2546_21",2021-08-19 16:00:00,4.248895,9.21961,0.46085409252669
"700","08SAM0000","08SAM0000_21",2021-08-19 16:45:00,6.644025,11.237425,0.591240875912409
"701","08WES0629","08WES0629_21",2021-08-19 21:00:00,15.91285,29.2009,0.544943820224719
"702","07GRN022903","07GRN022903_21",2021-08-23 17:05:00,11.1554,33.712275,0.330900243309002
"703","07CHR045515","07CHR045515_21",2021-08-23 17:45:00,23.049025,35.0820925,0.657002571896189
"704","07LNT062039","07LNT062039_21",2021-08-23 20:45:00,66.686325,91.04775,0.732432432432432
"705","07CHR234411","07CHR234411_21",2021-08-23 22:00:00,26.2562025,65.3821275,0.401580730146782
"706","08LAK3121","08LAK3121_21",2021-08-24 16:45:00,6.840885,13.2470375,0.51640866873065
"707","07LNT075179","07LNT075179_21",2021-08-24 18:30:00,11.1554,48.476775,0.230118443316413
"708","08NOR2115","08NOR2115_21",2021-08-24 20:30:00,6.315925,7.05415,0.895348837209302
"709","08ISS3962","08ISS3962_21",2021-08-25 17:15:00,44.4985625,58.319775,0.763009845288326
"710","07LNT130827","07LNT130827_21",2021-08-25 18:00:00,60.944575,200.30505,0.304258804258804
"711","08SAM2674","08SAM2674_21",2021-08-26 16:45:00,8.612625,46.75425,0.184210526315789
"712","08ISS4573","08ISS4573_21",2021-08-26 17:00:00,7.792375,34.860625,0.223529411764706
"713","08LAK3699","08LAK3699_21",2021-08-26 20:00:00,11.4835,15.91285,0.721649484536083
"714","08BEA3474","08BEA3474_21",2021-08-26 21:00:00,23.78725,28.38065,0.838150289017341
"715","08WES1340","08WES1340_21",2021-08-30 16:45:00,7.51349,17.55335,0.42803738317757
"716","08LIT2585","08LIT2585_21",2021-08-31 17:15:00,17.963475,22.228775,0.808118081180812
"717","08SAM2862","08SAM2862_21",2021-08-31 21:00:00,5.08555,10.581225,0.48062015503876
"718","BSE_1_MudMtnRd","BSE_1_MudMtnRd_21",2021-09-01 16:30:00,20.752325,44.9086875,0.462100456621005
"719","BSE_8_268hAveSE","BSE_8_268hAveSE_21",2021-09-01 19:15:00,17.635375,27.314325,0.645645645645646
"720","BSE_21_GolfCrs","BSE_21_GolfCrs_21",2021-09-01 21:00:00,20.2191625,29.9801375,0.674418604651163
"721","07PAT001415","07PAT001415_21",2021-09-02 17:00:00,5.987825,13.94425,0.429411764705882
"722","08BEA3914","08BEA3914_21",2021-09-02 17:00:00,6.562,15.666775,0.418848167539267
"723","07STL080295","07STL080295_21",2021-09-02 20:30:00,86.9465,113.1945,0.768115942028985
"724","08BEA3826","08BEA3826_21",2021-09-02 20:30:00,4.347325,10.33515,0.420634920634921
"725","07SFS041891","07SFS041891_21",2021-09-02 20:45:00,85.9622,108.9292,0.789156626506024
"726","08SAM3047","08SAM3047_21",2021-09-08 18:30:00,4.8804875,8.448575,0.577669902912621
"727","08EVA3813","08EVA3813_21",2021-09-09 16:30:00,6.72605,12.1397,0.554054054054054
"728","08SAM3045","08SAM3045_21",2021-09-09 19:45:00,5.08555,6.562,0.775
"729","VashShing","VashShin_21",2021-09-13 16:30:00,14.354375,20.752325,0.691699604743083
"730","09BLA0716","09BLA0716_21",2021-09-13 16:45:00,8.5059925,9.367255,0.908056042031524
"731","07LMS213875","07LMS213875_21",2021-09-13 17:15:00,220.97535,238.118575,0.928005511539786
"732","28A","28A_21",2021-09-13 18:30:00,13.534125,18.0455,0.75
"733","09BLA0675","09BLA0675_21",2021-09-13 19:30:00,11.6885625,38.1006125,0.306781485468245
"734","VashChris","VashChris_21",2021-09-13 21:00:00,4.9215,6.972125,0.705882352941176
"735","07SFS009443","07SFS009443_21",2021-09-13 21:15:00,86.6184,106.46845,0.813559322033898
"736","09BLA0771","09BLA0771_21",2021-09-13 21:45:00,5.1593725,11.8690175,0.434692467173462
"737","08CED2433","08CED2433_21",2021-09-14 16:15:00,6.3569375,7.792375,0.81578947368421
"738","Miller_Cove","Miller_Cove_21",2021-09-14 16:30:00,12.5908375,21.9416875,0.573831775700935
"739","08CED2518","08CED2518_21",2021-09-14 18:00:00,8.69465,12.7959,0.679487179487179
"740","Miller_SWSSD","Miller_SWSSD_21",2021-09-14 19:50:00,15.58475,22.425635,0.6949524506218
"741","08CED2711","08CED2711_21",2021-09-14 21:00:00,8.022045,11.6065375,0.691166077738516
"742","09NEW1657","09NEW1657_21",2021-09-15 16:45:00,51.34765,76.529325,0.670953912111468
"743","09BLA0772","09BLA0772_21",2021-09-15 21:00:00,7.0951625,12.5908375,0.563517915309446
"744","08EVA3637","08EVA3637_21",2021-09-16 15:45:00,1.9275875,2.69042,0.716463414634146
"745","07LMS103591","07LMS103591_21",2021-09-16 16:30:00,15.7488,30.103175,0.523160762942779
"746","07SFS011475","07SFS011475_21",2021-09-16 17:00:00,96.1333,216.463975,0.44410761652141
"747","08LIT2781","08LIT2781_21",2021-09-16 18:00:00,21.7776375,23.1720625,0.939823008849557
"748","08BEA3571","08BEA3571_21",2021-09-16 18:30:00,21.2854875,23.3361125,0.912126537785589
"749","07LMS026663","07LMS026663_21",2021-09-16 19:15:00,144.364,198.5005,0.727272727272727
"750","07SFS011059","07SFS011059_21",2021-09-16 20:00:00,62.6671,85.306,0.734615384615385
"751","08LIT2603","08LIT2603_21",2021-09-16 20:30:00,5.987825,8.36655,0.715686274509804
"752","08EAS1536","08EAS1536_21",2021-09-20 16:00:00,6.086255,7.5052875,0.810928961748634
"753","WalkerPreserve","WalkerPreserve_21",2021-09-20 16:15:00,7.661135,10.8683125,0.704905660377358
"754","08EAS2272","08EAS2272_21",2021-09-20 18:00:00,11.565525,13.3290625,0.867692307692308
"755","09BLA0722","09BLA0722_21",2021-09-20 18:00:00,7.136175,29.282925,0.243697478991597
"756","08EAS1964","08EAS1964_21",2021-09-20 20:30:00,21.3675125,26.0429375,0.820472440944882
"757","09BLA0756","09BLA0756_21",2021-09-20 20:30:00,10.33515,30.34925,0.340540540540541
"758","08LAK3628","08LAK3628_21",2021-09-21 16:00:00,5.1265625,7.2182,0.710227272727273
"759","09MID1374","09MID1374_21",2021-09-21 17:00:00,6.0780525,10.810895,0.562215477996965
"760","08ISS4294","08ISS4294_21",2021-09-21 17:15:00,11.729575,18.0044875,0.651480637813212
"761","09NEW2076","09NEW2076_21",2021-09-21 20:00:00,5.01993,14.20673,0.353348729792148
"762","08LAK3879","08LAK3879_21",2021-09-21 20:45:00,11.401475,15.666775,0.727748691099476
"763","07RAG018227","07RAG018227_21",2021-09-22 17:00:00,22.228775,35.188725,0.631701631701632
"764","08BEA3321","08BEA3321_21",2021-09-22 18:00:00,14.518425,14.682475,0.988826815642458
"765","07RAG022147","07RAG022147_21",2021-09-22 21:15:00,13.534125,19.603975,0.690376569037657
"766","07RAG012515","07RAG012515_21",2021-09-22 21:30:00,30.103175,50.8555,0.591935483870968
"767","08LAK3880","08LAK3880_21",2021-09-23 16:00:00,4.75745,6.39795,0.743589743589744
"768","08EVA3640","08EVA3640_21",2021-09-23 16:30:00,7.5463,8.284525,0.910891089108911
"769","07CHR070059","07CHR070059_21",2021-09-23 16:45:00,9.4738875,12.5088125,0.757377049180328
"770","09BLA0817","09BLA0817_21",2021-09-23 19:00:00,4.10125,13.370075,0.306748466257669
"771","07HAR025863","07HAR025863_21",2021-09-23 19:45:00,6.562,10.66325,0.615384615384615
"772","08SAM2865","08SAM2865_21",2021-09-23 19:45:00,7.71035,8.612625,0.895238095238095
"773","07GRN077319","07GRN077319_21",2021-09-23 21:35:00,21.244475,40.602375,0.523232323232323
"774","08WES1037","08WES1037_21",2021-09-28 21:40:00,6.3569375,9.3098375,0.682819383259912
"775","07PAT187623","07PAT187623_21",2021-09-29 15:45:00,11.97565,14.1493125,0.846376811594203
"776","07TKL047047","07TKL047047_21",2021-09-29 16:00:00,26.330025,28.626725,0.919770773638969
"777","08NOR1750","08NOR1750_21",2021-09-29 16:20:00,18.455625,31.33355,0.589005235602094
"778","08NOR2306","08NOR2306_21",2021-09-29 19:00:00,31.1695,35.516825,0.877598152424942
"779","07RAG002867","07RAG002867_21",2021-09-29 19:30:00,12.0986875,16.7084925,0.724104074619539
"780","07LNT163403","07LNT163403_21",2021-09-29 20:00:00,17.799425,22.967,0.775
"781","08LIT2682","08LIT2682_21",2021-09-29 21:40:00,18.947775,33.384175,0.567567567567568
"782","08NOR1362","08NOR1362_21",2021-10-04 17:15:00,25.5918,34.1224,0.75
"783","09COV1756","09COV1756_21",2021-10-04 20:20:00,32.399875,43.883375,0.738317757009346
"784","09LOW0325","09LOW0325_21",2021-10-04 22:15:00,8.4895875,13.862225,0.612426035502959
"785","09COV1165","09COV1165_21",2021-10-04 22:45:00,21.736625,29.446975,0.738161559888579
"786","09MID2426","09MID2426_21",2021-10-05 16:30:00,8.1614875,17.9224625,0.455377574370709
"787","09COV1418","09COV1418_21",2021-10-05 19:15:00,13.370075,22.14675,0.603703703703704
"788","09DEE2294","09DEE2294_21",2021-10-06 15:05:00,14.92855,26.0429375,0.573228346456693
"789","09LOW0751","09LOW0751_21",2021-10-06 18:00:00,7.3412375,14.7645,0.497222222222222
"790","09SOO1209","09SOO1209_21",2021-10-07 14:30:00,10.7042625,12.4678,0.858552631578947
"791","09DEE2208","09DEE2208_21",2021-10-07 16:20:00,22.6389,33.30215,0.679802955665025
"792","09SOO1283","09SOO1283_21",2021-10-07 16:30:00,17.143225,21.81865,0.785714285714286
"793","09BLA0768","09BLA0768_21",2021-10-07 17:15:00,11.8526125,20.6703,0.573412698412698
"794","09DEE2163","09DEE2163_21",2021-10-07 18:15:00,13.94425,23.049025,0.604982206405694
